time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.169287,0.0425,0.0034,-0.0446,0.062
7.196776,0.0008,-0.0193,-0.1116,0.113
7.209509,0.0300,-0.0109,-0.1046,0.109
7.230895,0.0791,0.0775,-0.1116,0.157
7.250268,0.0602,0.0232,-0.1269,0.142
7.270898,0.0368,-0.0035,-0.0757,0.084
7.292954,-0.0225,0.0169,-0.0880,0.092
7.310723,0.0995,0.0202,-0.1139,0.153
7.331366,0.0893,0.0753,-0.0912,0.148
7.351832,0.0523,0.0158,-0.1218,0.134
7.371658,0.0140,0.0139,-0.0548,0.058
7.396335,0.0742,-0.0131,-0.0520,0.091
7.412674,0.0771,0.0109,-0.0640,0.101
7.432180,0.1173,0.0705,-0.0400,0.143
7.452952,0.0595,0.0532,-0.0321,0.086
7.472627,0.0326,0.0008,-0.0460,0.056
7.497638,0.0484,0.0619,-0.0816,0.113
7.513835,0.0574,0.0620,-0.0943,0.127
7.533378,0.0360,0.0204,-0.1438,0.150
7.553797,0.0519,0.0190,-0.0883,0.104
7.573987,0.0430,0.0408,-0.1014,0.117
7.596348,0.0431,-0.0197,-0.0623,0.078
7.615077,0.0336,-0.0244,-0.1018,0.110
7.634577,0.0510,0.0123,-0.1362,0.146
7.654848,0.0441,0.0105,-0.0607,0.076
7.674952,0.0455,0.0110,-0.1022,0.112
7.696769,0.0575,0.0468,-0.0903,0.117
7.715906,0.0622,0.0183,-0.0733,0.098
7.735714,0.0717,0.0285,-0.0429,0.088
7.755744,0.1000,0.0413,-0.0882,0.140
7.776073,0.1066,0.0666,-0.0957,0.158
7.796884,0.0570,0.0537,-0.0768,0.110
7.816653,-0.0018,0.0354,-0.0892,0.096
7.836486,0.0531,0.0316,-0.0726,0.095
7.857097,0.1185,0.0322,-0.0948,0.155
7.876887,0.0517,0.0088,-0.0563,0.077
7.907782,0.0369,0.0255,-0.0853,0.096
7.918665,0.0227,0.0158,-0.0722,0.077
7.938126,0.0962,0.0144,-0.0512,0.110
7.957805,0.0901,0.0678,-0.1229,0.167
7.978304,0.0380,0.0211,-0.0523,0.068
8.007562,0.0442,0.0145,-0.0485,0.067
8.018248,0.0291,0.0811,-0.0807,0.118
8.038937,0.0501,0.0636,-0.1217,0.146
8.059758,0.0671,0.0666,-0.1051,0.141
8.079196,0.0860,-0.0023,-0.1078,0.138
8.106516,0.0122,0.0287,-0.0985,0.103
8.119703,0.0273,0.0157,-0.0820,0.088
8.140033,0.0523,-0.0300,-0.0559,0.082
8.160661,0.0530,-0.0018,-0.1112,0.123
8.180305,0.0677,0.0043,-0.0650,0.094
8.206499,0.0592,0.0125,-0.0830,0.103
8.220531,0.0398,0.0342,-0.0794,0.095
8.240809,0.0591,0.0669,-0.0424,0.099
8.261852,0.0347,0.0454,-0.0770,0.096
8.281711,0.0902,0.0492,-0.1125,0.152
8.309507,0.0717,0.0696,-0.0405,0.108
8.322013,0.0691,0.0518,-0.0614,0.106
8.342213,0.0774,0.0477,-0.0900,0.128
8.362046,0.0437,0.0420,-0.0586,0.084
8.382396,0.0558,0.0077,-0.0756,0.094
8.407648,0.0323,0.0502,-0.0233,0.064
8.423501,0.0693,0.0255,-0.0944,0.120
8.443165,0.0652,0.0679,-0.0937,0.133
8.463335,0.0471,0.0010,-0.1047,0.115
8.484297,0.0725,0.0016,-0.1359,0.154
8.503708,0.0462,0.0339,-0.0803,0.099
8.524705,0.0994,0.0379,-0.0836,0.135
8.544211,0.0850,0.0423,-0.0772,0.122
8.564559,0.0629,0.0197,-0.0557,0.086
8.585323,-0.0074,0.0296,-0.0678,0.074
8.605910,0.0728,0.0243,-0.0215,0.080
8.626001,0.0766,0.0055,-0.0704,0.104
8.645514,0.0676,0.0198,-0.0673,0.097
8.665692,0.0939,-0.0042,-0.0669,0.115
8.686522,0.0373,-0.0323,-0.0856,0.099
8.717806,0.0780,0.0088,-0.0726,0.107
8.727999,0.1056,0.0354,-0.0706,0.132
8.747086,0.0995,0.0170,-0.0667,0.121
8.766995,0.0436,0.0713,-0.0769,0.114
8.787037,0.0840,0.0680,-0.0706,0.129
8.807015,0.0766,0.0994,-0.0872,0.153
8.828092,0.0714,0.0289,-0.0696,0.104
8.847729,0.0658,0.0594,-0.0428,0.098
8.867968,0.0616,0.0651,-0.0682,0.113
8.905693,0.0586,0.0069,-0.1033,0.119
8.920955,0.0243,0.0277,-0.1118,0.118
8.934040,0.0135,0.0462,-0.1338,0.142
8.948908,0.0737,0.0543,-0.1228,0.153
8.969289,0.0316,0.0250,-0.0694,0.080
9.002617,0.0481,0.0517,-0.1073,0.128
9.014044,0.0484,0.0228,-0.0371,0.065
9.029817,0.0498,0.0443,-0.0328,0.074
9.050233,0.0578,0.0453,-0.0361,0.082
9.069838,0.0260,0.0376,-0.1123,0.121
9.105169,0.0631,0.0623,-0.0901,0.126
9.121350,0.0303,0.0252,-0.0898,0.098
9.134031,0.0105,0.0021,-0.0962,0.097
9.151441,0.0760,0.0246,-0.1170,0.142
9.171926,0.0435,-0.0045,-0.0816,0.093
9.202393,0.0825,-0.0058,-0.1166,0.143
9.219287,0.0677,0.0330,-0.0811,0.111
9.232839,0.0618,0.0096,-0.0459,0.078
9.252298,0.0428,0.0157,-0.0625,0.077
9.272706,0.0889,0.0083,-0.0665,0.111
9.302497,0.0649,0.0789,-0.0770,0.128
9.319213,0.0347,0.0750,-0.1184,0.144
9.333686,0.0411,0.0384,-0.0741,0.093
9.353659,0.0383,0.0178,-0.0653,0.078
9.373640,0.0802,0.0106,-0.1313,0.154
9.402950,0.0788,0.0068,-0.0682,0.104
9.417869,0.0604,0.0151,-0.0759,0.098
9.434131,0.0462,-0.0102,-0.1177,0.127
9.453994,0.0934,0.0286,-0.0592,0.114
9.474246,0.0268,0.0315,-0.0607,0.073
9.505999,0.0693,-0.0041,-0.0952,0.118
9.516728,0.1093,0.0094,-0.1265,0.167
9.535185,0.0782,0.0203,-0.0859,0.118
9.555082,0.0812,0.0031,-0.0980,0.127
9.575316,0.0423,0.0428,-0.1014,0.118
9.605857,0.0721,0.0344,-0.1151,0.140
9.615941,0.0827,0.0822,-0.1025,0.155
9.636122,0.0904,0.0319,-0.1039,0.141
9.656767,0.0759,0.0114,-0.0615,0.098
9.676450,0.0399,-0.0094,-0.0764,0.087
9.706152,0.0689,0.0265,-0.0675,0.100
9.716948,0.0331,0.0570,-0.0633,0.091
9.737872,0.0806,0.0708,-0.0591,0.122
9.757438,0.0539,0.0285,-0.0957,0.113
9.777971,0.0440,-0.0026,-0.0954,0.105
9.806803,0.0311,0.0237,-0.0722,0.082
9.819553,0.0840,0.0832,-0.0535,0.130
9.838674,0.0290,0.0461,-0.0728,0.091
9.858921,0.0433,0.0201,-0.0796,0.093
9.879188,0.0449,0.0455,-0.0322,0.072
9.901647,0.1037,0.0069,-0.1137,0.154
9.918902,0.0393,0.0362,-0.0941,0.108
9.939441,0.0537,0.0180,-0.0751,0.094
9.960373,0.0048,0.0455,-0.1014,0.111
9.980594,0.0866,0.0629,-0.0571,0.121
10.006335,0.0451,-0.0183,-0.0633,0.080
10.020299,0.0148,0.0208,-0.0934,0.097
10.040874,0.0638,0.0193,-0.0678,0.095
10.061998,0.0599,0.0369,-0.0953,0.118
10.081879,0.1157,0.0211,-0.0789,0.142
10.104547,0.0856,0.0452,-0.0899,0.132
10.122814,0.0238,0.0369,-0.1043,0.113
10.142287,0.0214,0.0607,-0.0579,0.087
10.163349,0.0611,0.0007,-0.0789,0.100
10.183355,0.0760,0.0092,-0.0216,0.080
10.206510,0.0503,0.0348,-0.0609,0.086
10.224254,0.0733,-0.0104,-0.0937,0.119
10.244111,-0.0130,0.0104,-0.0097,0.019
10.264431,0.0803,0.0438,-0.0792,0.121
10.284569,0.0935,0.0228,-0.0733,0.121
10.304420,0.0689,0.0354,-0.0164,0.079
10.325396,0.0684,0.0089,-0.0822,0.107
10.345382,0.0346,0.0396,-0.0581,0.078
10.365595,0.0756,0.0153,-0.0802,0.111
10.385168,0.0763,0.0261,-0.0918,0.122
10.417967,0.0978,0.0597,-0.0744,0.137
10.430776,0.0728,0.0316,-0.0780,0.111
10.446079,0.0391,0.0610,-0.1072,0.129
10.466661,0.0608,0.0562,-0.0417,0.093
