time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
10.084833,0.2004,0.0597,-0.0796,0.224
10.114471,0.2425,0.0568,-0.1000,0.268
10.126827,0.1967,0.0400,-0.1185,0.233
10.140171,0.1656,-0.0042,-0.1084,0.198
10.160730,0.1550,-0.0446,-0.1092,0.195
10.185051,0.1815,-0.0141,-0.1605,0.243
10.211959,0.1923,0.0455,-0.1114,0.227
10.222266,0.1546,0.0156,-0.0604,0.167
10.241505,0.1691,0.0468,-0.0858,0.195
10.262436,0.1561,0.0328,-0.1164,0.198
10.285422,0.1550,0.0578,-0.1567,0.228
10.310402,0.1825,0.0355,-0.1251,0.224
10.322772,0.1876,0.0138,-0.1318,0.230
10.342567,0.1773,0.0119,-0.1131,0.211
10.363316,0.1535,0.0523,-0.1488,0.220
10.385111,0.1370,0.0714,-0.1580,0.221
10.414790,0.1534,0.0130,-0.1557,0.219
10.426249,0.1743,0.0506,-0.0889,0.202
10.444148,0.1959,-0.0007,-0.1036,0.222
10.463783,0.1399,-0.0275,-0.1309,0.194
10.484324,0.1881,0.0170,-0.1491,0.241
10.512561,0.1507,0.0705,-0.1065,0.198
10.525158,0.1395,0.0627,-0.1313,0.202
10.544861,0.2055,0.0038,-0.1345,0.246
10.564906,0.2185,-0.0215,-0.1620,0.273
10.585213,0.1553,0.0999,-0.0951,0.208
10.609145,0.1462,0.0542,-0.0909,0.180
10.625329,0.1798,0.0180,-0.1187,0.216
10.645651,0.1907,0.0125,-0.1410,0.237
10.666034,0.1367,0.0214,-0.1307,0.190
10.692116,0.1441,0.0025,-0.1324,0.196
10.706079,0.1206,-0.0204,-0.0834,0.148
10.726346,0.1462,0.0328,-0.1269,0.196
10.746574,0.1559,0.0866,-0.1299,0.221
10.766435,0.1680,0.0469,-0.0800,0.192
10.789061,0.1917,0.0438,-0.1575,0.252
10.812280,0.1998,0.0315,-0.1132,0.232
10.827408,0.2032,0.0551,-0.1106,0.238
10.848209,0.1703,0.0385,-0.1074,0.205
10.867704,0.1676,0.0218,-0.1085,0.201
10.895485,0.1598,0.0071,-0.0925,0.185
10.923879,0.1722,0.1030,-0.1090,0.228
