time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
8.735647,0.2882,0.0778,-0.0360,0.301
8.756240,0.3100,0.0251,-0.0142,0.311
8.776356,0.3068,0.0374,-0.0651,0.316
8.796709,0.2976,0.0364,-0.0639,0.307
8.816478,0.2925,0.0319,-0.0679,0.302
8.837040,0.2975,0.0206,-0.0840,0.310
8.857432,0.3136,0.0204,-0.0329,0.316
8.886932,0.3186,0.0229,-0.0436,0.322
8.900440,0.2516,0.0452,-0.0150,0.256
8.917585,0.3139,0.0330,-0.0046,0.316
8.938057,0.2812,0.0130,-0.0569,0.287
8.957706,0.3294,0.0394,-0.0283,0.333
8.988636,0.3337,0.0095,-0.0424,0.337
9.007889,0.2629,-0.0029,-0.0521,0.268
9.018483,0.2911,0.0617,-0.0579,0.303
9.039055,0.3132,0.0463,-0.0410,0.319
9.058729,0.2964,-0.0269,-0.0580,0.303
9.089384,0.2555,-0.0247,-0.0554,0.263
9.106226,0.3016,0.0166,-0.0175,0.303
9.120103,0.2778,0.0325,-0.0853,0.292
9.140143,0.2831,0.0617,-0.0767,0.300
9.160610,0.3329,-0.0103,-0.0688,0.340
9.180337,0.3327,-0.0068,-0.0487,0.336
9.211202,0.3147,0.0030,0.0026,0.315
9.229362,0.3292,0.0672,-0.0144,0.336
9.241089,0.3260,0.0281,-0.0125,0.327
9.261158,0.3121,0.0125,-0.0215,0.313
9.282042,0.3298,0.0402,-0.0510,0.336
9.306820,0.2725,0.0234,-0.0786,0.285
9.330872,0.2614,0.0638,-0.1357,0.301
9.342197,0.2887,0.0303,-0.0725,0.299
9.362604,0.3008,0.0603,-0.0786,0.317
9.382389,0.2257,0.0265,-0.0722,0.238
9.409791,0.3932,0.0518,-0.0285,0.398
9.429387,0.3187,0.0233,0.0195,0.320
9.442992,0.3064,0.0266,-0.0199,0.308
9.463523,0.2791,0.0158,-0.0699,0.288
9.483504,0.3063,0.0206,-0.0676,0.314
9.510682,0.3032,0.0188,-0.0539,0.309
9.530886,0.3031,0.0478,-0.0863,0.319
9.544450,0.3031,0.0054,-0.0537,0.308
9.564655,0.3032,0.0462,-0.1005,0.323
9.584450,0.2991,0.0437,-0.0064,0.302
9.610805,0.2603,0.0157,-0.0616,0.268
9.629243,0.2945,0.0165,-0.1077,0.314
9.645614,0.2797,0.0404,-0.0432,0.286
9.665167,0.2758,0.0422,-0.0808,0.290
9.685554,0.2775,0.0471,-0.0752,0.291
9.720078,0.3061,0.0172,-0.0193,0.307
9.742803,0.3010,0.0474,-0.0487,0.309
9.748000,0.2650,0.0524,-0.0252,0.271
9.766292,0.3220,0.0213,-0.0194,0.323
9.786836,0.3129,0.0338,-0.0159,0.315
9.817570,0.3077,0.0023,-0.0489,0.312
9.844663,0.3247,0.0261,-0.0929,0.339
9.847730,0.2886,0.0342,-0.0854,0.303
9.867695,0.2815,0.0381,-0.0717,0.293
9.888011,0.2953,0.0646,-0.0665,0.309
9.908108,0.3241,-0.0063,-0.0762,0.333
9.928171,0.3309,0.0220,-0.0500,0.335
9.947961,0.3186,0.0474,-0.0609,0.328
9.968300,0.3374,0.0453,-0.0497,0.344
9.988341,0.3352,0.0706,-0.0539,0.347
10.009702,0.2852,0.0645,-0.0194,0.293
10.029120,0.2972,0.0112,-0.0528,0.302
10.052785,0.3185,0.0281,-0.0930,0.333
10.069709,0.2704,0.0580,-0.0644,0.284
10.089876,0.3184,0.0032,-0.0787,0.328
10.110000,0.3133,-0.0088,-0.0636,0.320
10.132357,0.3132,0.0602,-0.0670,0.326
10.152540,0.2968,0.0174,-0.0275,0.299
10.170632,0.3178,0.0390,-0.0146,0.320
10.191119,0.2919,-0.0047,-0.0400,0.295
